period	stream_id	stream_label	suprathematique	suprathematique_label	isolated	cluster_id	cluster_univ_id	data	pos_y	pos_x	pos_x_t	term	weight	density	parameters
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	carbon footprint	0.023996194720951564	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	energy consumption	0.039765804948593636	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	natural gas	0.03006930005362703	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	agricultural production	0.022447793314834666	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	energy efficiency	0.023424445277201812	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	environmental sustainability	0.0038337690045854435	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	food chain	0.01220212956627756	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	Sustainable Development Goals	0.014325228427534767	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	production systems	0.04193474809989709	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	energy sources	0.026999579255163938	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	food waste	0.03113845517029828	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	European Union	0.02417341310671235	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	food industry	0.001904336739972104	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	renewable energy	0.036081089515006985	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	alternative food networks	0.009327599203661259	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	greenhouse gas emissions	0.04383377716793587	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	greenhouse gas	0.04661368005481034	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	United States	0.044592934262709306	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	drinking water	0.005046564879949272	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	water quality	0.0028710622200099675	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	impact assessment	0.024472527758795323	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	water consumption	0.01433629288240507	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	Licensee MDPI	0.004849968154696848	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	food safety	0.014826079140372338	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	COVID-19 pandemic	0.01208035072294639	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	food security	0.0295497639007447	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	environmental performance	0.009350157093582258	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	climate change	0.05146374144326071	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	environmental impacts	0.05095411261796001	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	water use	0.03428892591342369	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	energy system	0.014082734394742398	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	5	environmental impacts - climate change	1	environmental impacts - climate change	1	0	2	environmental impacts & climate change	0.0	0.0	0.0	life cycle assessment	0.04452465344601209	0.9805889415718666	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
